연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비,인구10만명당 사고건수,자동차1만대당 사고건수,과속,중앙선 침범,신호위반,안전거리 미확보,안전운전 의무 불이행,보행자 보호의무 위반,기타,차대사람,차대차,차량단독,철길건널목
2010,노인사고,1821,113,0.44,8,0.46,7.08,127,0.46,,,,,,,,,,,,,
2010,보행자사고,1821,46,0.09,6,0.29,13.04,44,0.09,,,,,,,,,,,,,
2010,자전거사고,1821,6,0.23,0,0,0,6,0.22,,,,,,,,,,,,,
2010,야간사고,1821,88,0.08,5,0.17,5.68,138,0.08,,,,,,,,,,,,,
2010,어린이보행사고,1821,7,0.11,0,0,0,9,0.13,,,,,,,,,,,,,
2010,고령운전사고,1821,50,0.4,1,0.18,2,72,0.39,,,,,,,,,,,,,
2010,고령보행사고,1821,24,0.27,4,0.41,16.67,21,0.27,,,,,,,,,,,,,
2010,뺑소니사고,1821,7,0.06,2,0.74,28.57,8,0.04,,,,,,,,,,,,,
2010,무면허사고,1821,22,0.25,1,0.26,4.55,27,0.2,,,,,,,,,,,,,
2010,전체,1822,285,0.13,15,0.28,5.26,446,0.13,680.03,158.55,11,30,9,5,175,38,16,41,178,66,0
2010,어린이사고,1822,19,0.13,0,0,0,26,0.15,,,,,,,,,,,,,
2010,노인사고,1822,79,0.31,7,0.4,8.86,89,0.32,,,,,,,,,,,,,
2010,보행자사고,1822,42,0.08,2,0.1,4.76,41,0.08,,,,,,,,,,,,,
2010,자전거사고,1822,5,0.19,0,0,0,5,0.18,,,,,,,,,,,,,
2010,야간사고,1822,98,0.09,8,0.27,8.16,154,0.09,,,,,,,,,,,,,
2010,어린이보행사고,1822,7,0.11,0,0,0,7,0.1,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1822,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1822,37,0.29,1,0.18,2.7,45,0.24,,,,,,,,,,,,,
2010,고령보행사고,1822,10,0.11,1,0.1,10,9,0.11,,,,,,,,,,,,,
2010,뺑소니사고,1822,9,0.08,1,0.37,11.11,14,0.07,,,,,,,,,,,,,
2010,무면허사고,1822,23,0.26,1,0.26,4.35,30,0.23,,,,,,,,,,,,,
2010,전체,1823,422,0.19,26,0.48,6.16,720,0.21,524.91,116.2,5,55,22,23,234,67,11,64,284,74,0
2010,어린이사고,1823,36,0.26,1,0.79,2.78,44,0.26,,,,,,,,,,,,,
2010,노인사고,1823,110,0.43,6,0.34,5.45,136,0.5,,,,,,,,,,,,,
2010,보행자사고,1823,66,0.13,5,0.24,7.58,63,0.12,,,,,,,,,,,,,
2010,자전거사고,1823,4,0.15,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1823,133,0.12,15,0.5,11.28,199,0.11,,,,,,,,,,,,,
2010,어린이보행사고,1823,12,0.18,1,1.27,8.33,11,0.16,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1823,2,0.27,0,0,0,2,0.26,,,,,,,,,,,,,
2010,고령운전사고,1823,65,0.51,3,0.55,4.62,118,0.63,,,,,,,,,,,,,
2010,고령보행사고,1823,19,0.22,2,0.21,10.53,17,0.21,,,,,,,,,,,,,
2010,뺑소니사고,1823,9,0.08,2,0.74,22.22,11,0.06,,,,,,,,,,,,,
2010,무면허사고,1823,37,0.42,5,1.29,13.51,44,0.33,,,,,,,,,,,,,
2010,전체,1824,620,0.28,21,0.39,3.39,1214,0.35,963.72,201.7,1,40,47,67,332,21,106,59,482,79,0
2010,어린이사고,1824,43,0.31,1,0.79,2.33,62,0.36,,,,,,,,,,,,,
2010,노인사고,1824,113,0.44,7,0.4,6.19,126,0.46,,,,,,,,,,,,,
2010,보행자사고,1824,61,0.12,8,0.38,13.11,58,0.11,,,,,,,,,,,,,
2010,자전거사고,1824,7,0.26,0,0,0,7,0.26,,,,,,,,,,,,,
2010,야간사고,1824,224,0.2,12,0.4,5.36,411,0.24,,,,,,,,,,,,,
2010,어린이보행사고,1824,5,0.08,1,1.27,20,5,0.07,,,,,,,,,,,,,
2010,고령운전사고,1824,62,0.49,3,0.55,4.84,106,0.57,,,,,,,,,,,,,
2010,고령보행사고,1824,19,0.22,5,0.52,26.32,14,0.18,,,,,,,,,,,,,
2010,뺑소니사고,1824,16,0.14,0,0,0,29,0.15,,,,,,,,,,,,,
2010,무면허사고,1824,51,0.57,5,1.29,9.8,71,0.53,,,,,,,,,,,,,
2010,전체,1825,395,0.18,20,0.37,5.06,732,0.21,520.23,119.76,2,43,19,31,209,18,70,42,296,57,0
2010,어린이사고,1825,24,0.17,0,0,0,45,0.26,,,,,,,,,,,,,
2010,노인사고,1825,80,0.31,7,0.4,8.75,103,0.38,,,,,,,,,,,,,
2010,보행자사고,1825,43,0.09,5,0.24,11.63,38,0.07,,,,,,,,,,,,,
2010,자전거사고,1825,3,0.11,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1825,137,0.12,11,0.37,8.03,240,0.14,,,,,,,,,,,,,
2010,어린이보행사고,1825,4,0.06,0,0,0,4,0.06,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1825,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1825,37,0.29,1,0.18,2.7,74,0.4,,,,,,,,,,,,,
2010,고령보행사고,1825,12,0.14,4,0.41,33.33,8,0.1,,,,,,,,,,,,,
2010,뺑소니사고,1825,20,0.17,0,0,0,40,0.21,,,,,,,,,,,,,
2010,무면허사고,1825,24,0.27,2,0.52,8.33,38,0.29,,,,,,,,,,,,,
2010,전체,1827,201,0.09,12,0.22,5.97,328,0.09,540.53,110.55,1,15,3,8,131,37,4,26,137,38,0
2010,어린이사고,1827,12,0.09,0,0,0,18,0.1,,,,,,,,,,,,,
2010,노인사고,1827,68,0.26,10,0.57,14.71,70,0.26,,,,,,,,,,,,,
2010,보행자사고,1827,28,0.06,2,0.1,7.14,26,0.05,,,,,,,,,,,,,
2010,자전거사고,1827,4,0.15,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1827,61,0.05,6,0.2,9.84,95,0.05,,,,,,,,,,,,,
2010,어린이보행사고,1827,4,0.06,0,0,0,4,0.06,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1827,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1827,33,0.26,5,0.91,15.15,37,0.2,,,,,,,,,,,,,
2010,고령보행사고,1827,16,0.18,2,0.21,12.5,14,0.18,,,,,,,,,,,,,
2010,뺑소니사고,1827,4,0.03,0,0,0,5,0.03,,,,,,,,,,,,,
2010,무면허사고,1827,16,0.18,0,0,0,20,0.15,,,,,,,,,,,,,
2010,전체,1828,278,0.12,16,0.29,5.76,424,0.12,480.26,102.18,0,31,9,12,146,10,66,59,190,29,0
2010,어린이사고,1828,17,0.12,0,0,0,20,0.12,,,,,,,,,,,,,
2010,노인사고,1828,81,0.31,11,0.63,13.58,84,0.31,,,,,,,,,,,,,
2010,보행자사고,1828,59,0.12,8,0.38,13.56,53,0.1,,,,,,,,,,,,,
2010,자전거사고,1828,3,0.11,0,0,0,5,0.18,,,,,,,,,,,,,
2010,야간사고,1828,88,0.08,6,0.2,6.82,126,0.07,,,,,,,,,,,,,
2010,어린이보행사고,1828,7,0.11,0,0,0,7,0.1,,,,,,,,,,,,,
2010,고령운전사고,1828,39,0.31,4,0.73,10.26,57,0.31,,,,,,,,,,,,,
2010,고령보행사고,1828,16,0.18,5,0.52,31.25,11,0.14,,,,,,,,,,,,,
2010,뺑소니사고,1828,7,0.06,1,0.37,14.29,8,0.04,,,,,,,,,,,,,
2010,무면허사고,1828,28,0.32,0,0,0,38,0.29,,,,,,,,,,,,,
2010,전체,1829,267,0.12,16,0.29,5.99,454,0.13,562.27,120.02,2,22,13,6,154,56,13,27,200,40,0
2010,어린이사고,1829,14,0.1,0,0,0,20,0.12,,,,,,,,,,,,,
2010,노인사고,1829,79,0.31,4,0.23,5.06,90,0.33,,,,,,,,,,,,,
2010,보행자사고,1829,29,0.06,6,0.29,20.69,26,0.05,,,,,,,,,,,,,
2010,자전거사고,1829,2,0.08,0,0,0,2,0.07,,,,,,,,,,,,,
2010,야간사고,1829,76,0.07,7,0.23,9.21,119,0.07,,,,,,,,,,,,,
2010,어린이보행사고,1829,1,0.02,0,0,0,1,0.01,,,,,,,,,,,,,
2010,고령운전사고,1829,33,0.26,2,0.37,6.06,42,0.23,,,,,,,,,,,,,
2010,고령보행사고,1829,11,0.13,1,0.1,9.09,10,0.13,,,,,,,,,,,,,
2010,뺑소니사고,1829,8,0.07,1,0.37,12.5,10,0.05,,,,,,,,,,,,,
2010,무면허사고,1829,15,0.17,1,0.26,6.67,18,0.14,,,,,,,,,,,,,
2010,전체,1830,157,0.07,7,0.13,4.46,287,0.08,286.14,77.07,1,24,0,15,86,28,1,29,110,18,0
2010,어린이사고,1830,16,0.11,0,0,0,18,0.1,,,,,,,,,,,,,
2010,노인사고,1830,41,0.16,4,0.23,9.76,56,0.2,,,,,,,,,,,,,
2010,보행자사고,1830,29,0.06,2,0.1,6.9,27,0.05,,,,,,,,,,,,,
2010,야간사고,1830,52,0.05,2,0.07,3.85,81,0.05,,,,,,,,,,,,,
2010,어린이보행사고,1830,6,0.09,0,0,0,6,0.09,,,,,,,,,,,,,
2010,고령운전사고,1830,15,0.12,2,0.37,13.33,30,0.16,,,,,,,,,,,,,
2010,고령보행사고,1830,7,0.08,1,0.1,14.29,6,0.08,,,,,,,,,,,,,
2010,뺑소니사고,1830,2,0.02,0,0,0,4,0.02,,,,,,,,,,,,,
2010,무면허사고,1830,15,0.17,2,0.52,13.33,20,0.15,,,,,,,,,,,,,
2010,전체,1831,169,0.08,9,0.17,5.33,292,0.08,495.94,117.01,1,27,6,9,97,17,11,25,124,20,0
2010,어린이사고,1831,11,0.08,0,0,0,12,0.07,,,,,,,,,,,,,
2010,노인사고,1831,62,0.24,7,0.4,11.29,75,0.27,,,,,,,,,,,,,
2010,보행자사고,1831,26,0.05,2,0.1,7.69,24,0.05,,,,,,,,,,,,,
2010,야간사고,1831,53,0.05,1,0.03,1.89,98,0.06,,,,,,,,,,,,,
2010,어린이보행사고,1831,4,0.06,0,0,0,4,0.06,,,,,,,,,,,,,
2010,고령운전사고,1831,29,0.23,3,0.55,10.34,43,0.23,,,,,,,,,,,,,
2010,고령보행사고,1831,6,0.07,2,0.21,33.33,4,0.05,,,,,,,,,,,,,
2010,뺑소니사고,1831,6,0.05,0,0,0,6,0.03,,,,,,,,,,,,,
2010,무면허사고,1831,13,0.15,0,0,0,25,0.19,,,,,,,,,,,,,
2010,전체,1832,99,0.04,7,0.13,7.07,160,0.05,215.98,56.14,1,14,0,1,68,8,7,17,63,19,0
2010,어린이사고,1832,3,0.02,0,0,0,4,0.02,,,,,,,,,,,,,
2010,노인사고,1832,28,0.11,1,0.06,3.57,30,0.11,,,,,,,,,,,,,
2010,보행자사고,1832,17,0.03,1,0.05,5.88,18,0.04,,,,,,,,,,,,,
2010,야간사고,1832,24,0.02,1,0.03,4.17,31,0.02,,,,,,,,,,,,,
2010,고령운전사고,1832,11,0.09,1,0.18,9.09,15,0.08,,,,,,,,,,,,,
2010,고령보행사고,1832,8,0.09,0,0,0,8,0.1,,,,,,,,,,,,,
2010,뺑소니사고,1832,3,0.03,0,0,0,5,0.03,,,,,,,,,,,,,
2010,무면허사고,1832,7,0.08,0,0,0,10,0.08,,,,,,,,,,,,,
2010,전체,1900,16498,7.27,624,11.34,3.78,26077,7.4,627.83,106.2,35,1350,1142,724,10772,1164,928,2783,12429,1283,3
2010,어린이사고,1900,1068,7.58,10,7.94,0.94,1327,7.72,,,,,,,,,,,,,
2010,노인사고,1900,2709,10.5,222,12.67,8.19,2892,10.56,,,,,,,,,,,,,
2010,보행자사고,1900,2866,5.68,173,8.31,6.04,2864,5.63,,,,,,,,,,,,,
2010,자전거사고,1900,173,6.5,2,2.74,1.16,182,6.66,,,,,,,,,,,,,
2010,야간사고,1900,7349,6.61,339,11.32,4.61,11450,6.59,,,,,,,,,,,,,
2010,어린이보행사고,1900,401,6.07,6,7.59,1.5,407,6.08,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1900,46,6.28,0,0,0,46,6.05,,,,,,,,,,,,,
2010,고령운전사고,1900,1314,10.41,98,17.92,7.46,1938,10.39,,,,,,,,,,,,,
2010,고령보행사고,1900,687,7.81,94,9.73,13.68,607,7.66,,,,,,,,,,,,,
2010,뺑소니사고,1900,765,6.52,22,8.12,2.88,1201,6.37,,,,,,,,,,,,,
2010,무면허사고,1900,890,10.03,51,13.18,5.73,1263,9.52,,,,,,,,,,,,,
2010,전체,1902,2975,1.33,65,1.2,2.18,4491,1.29,573.32,127.41,4,206,287,227,1811,272,126,517,2339,119,0
2010,어린이사고,1902,161,1.14,0,0,0,202,1.18,,,,,,,,,,,,,
2010,노인사고,1902,300,1.16,19,1.08,6.33,301,1.1,,,,,,,,,,,,,
2010,보행자사고,1902,531,1.05,19,0.91,3.58,537,1.06,,,,,,,,,,,,,
2010,자전거사고,1902,50,1.88,0,0,0,51,1.87,,,,,,,,,,,,,
2010,야간사고,1902,1480,1.33,40,1.34,2.7,2228,1.28,,,,,,,,,,,,,
2010,어린이보행사고,1902,60,0.91,0,0,0,62,0.93,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1902,6,0.82,0,0,0,6,0.79,,,,,,,,,,,,,
2010,고령운전사고,1902,154,1.22,5,0.91,3.25,223,1.2,,,,,,,,,,,,,
2010,고령보행사고,1902,93,1.06,9,0.93,9.68,87,1.1,,,,,,,,,,,,,
2010,뺑소니사고,1902,113,0.96,1,0.37,0.88,178,0.94,,,,,,,,,,,,,
2010,무면허사고,1902,126,1.42,8,2.07,6.35,182,1.37,,,,,,,,,,,,,
2010,전체,1903,2369,1.06,67,1.23,2.83,3979,1.14,869.14,189.75,3,203,162,5,1916,6,23,365,1793,209,2
2010,어린이사고,1903,151,1.07,1,0.79,0.66,212,1.23,,,,,,,,,,,,,
2010,노인사고,1903,354,1.37,24,1.37,6.78,373,1.36,,,,,,,,,,,,,
2010,보행자사고,1903,382,0.76,21,1.01,5.5,384,0.75,,,,,,,,,,,,,
2010,자전거사고,1903,20,0.75,0,0,0,21,0.77,,,,,,,,,,,,,
2010,야간사고,1903,1030,0.93,38,1.27,3.69,1619,0.93,,,,,,,,,,,,,
2010,어린이보행사고,1903,39,0.59,1,1.27,2.56,40,0.6,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1903,8,1.09,0,0,0,8,1.05,,,,,,,,,,,,,
2010,고령운전사고,1903,170,1.35,14,2.56,8.24,262,1.4,,,,,,,,,,,,,
2010,고령보행사고,1903,84,0.95,9,0.93,10.71,75,0.95,,,,,,,,,,,,,
2010,뺑소니사고,1903,80,0.68,2,0.74,2.5,140,0.74,,,,,,,,,,,,,
2010,무면허사고,1903,127,1.43,4,1.03,3.15,200,1.51,,,,,,,,,,,,,
2010,전체,1904,749,0.33,35,0.64,4.67,1207,0.35,543.4,123.03,1,62,57,82,390,98,37,127,557,65,0
2010,어린이사고,1904,62,0.44,1,0.79,1.61,78,0.45,,,,,,,,,,,,,
2010,노인사고,1904,159,0.62,14,0.8,8.81,161,0.59,,,,,,,,,,,,,
2010,보행자사고,1904,129,0.26,10,0.48,7.75,125,0.25,,,,,,,,,,,,,
2010,자전거사고,1904,7,0.26,1,1.37,14.29,7,0.26,,,,,,,,,,,,,
2010,야간사고,1904,352,0.32,19,0.63,5.4,560,0.32,,,,,,,,,,,,,
2010,어린이보행사고,1904,22,0.33,1,1.27,4.55,23,0.34,,,,,,,,,,,,,
2010,고령운전사고,1904,67,0.53,6,1.1,8.96,98,0.53,,,,,,,,,,,,,
2010,고령보행사고,1904,34,0.39,5,0.52,14.71,29,0.37,,,,,,,,,,,,,
2010,뺑소니사고,1904,52,0.44,0,0,0,77,0.41,,,,,,,,,,,,,
2010,무면허사고,1904,34,0.38,4,1.03,11.76,51,0.38,,,,,,,,,,,,,
2010,전체,1905,1163,0.52,43,0.79,3.7,1874,0.54,686.85,156.71,1,107,72,79,662,72,129,243,867,53,0
2010,어린이사고,1905,84,0.6,0,0,0,104,0.61,,,,,,,,,,,,,
2010,노인사고,1905,207,0.8,20,1.14,9.66,230,0.84,,,,,,,,,,,,,
2010,보행자사고,1905,248,0.49,18,0.86,7.26,240,0.47,,,,,,,,,,,,,
2010,자전거사고,1905,5,0.19,0,0,0,5,0.18,,,,,,,,,,,,,
2010,야간사고,1905,530,0.48,20,0.67,3.77,824,0.47,,,,,,,,,,,,,
2010,어린이보행사고,1905,28,0.42,0,0,0,28,0.42,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1905,2,0.27,0,0,0,2,0.26,,,,,,,,,,,,,
2010,고령운전사고,1905,91,0.72,7,1.28,7.69,152,0.81,,,,,,,,,,,,,
2010,고령보행사고,1905,77,0.88,14,1.45,18.18,64,0.81,,,,,,,,,,,,,
2010,뺑소니사고,1905,52,0.44,2,0.74,3.85,80,0.42,,,,,,,,,,,,,
2010,무면허사고,1905,37,0.42,3,0.78,8.11,46,0.35,,,,,,,,,,,,,
2010,전체,1906,2563,1.15,55,1.01,2.15,4065,1.17,625.44,143.17,2,157,234,105,1636,178,177,419,2018,126,0
2010,어린이사고,1906,174,1.23,1,0.79,0.57,215,1.25,,,,,,,,,,,,,
2010,노인사고,1906,189,0.73,11,0.63,5.82,198,0.72,,,,,,,,,,,,,
2010,보행자사고,1906,428,0.85,9,0.43,2.1,456,0.9,,,,,,,,,,,,,
2010,자전거사고,1906,19,0.71,0,0,0,22,0.81,,,,,,,,,,,,,
2010,야간사고,1906,1378,1.24,27,0.9,1.96,2235,1.29,,,,,,,,,,,,,
2010,어린이보행사고,1906,72,1.09,1,1.27,1.39,74,1.1,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1906,9,1.23,0,0,0,9,1.18,,,,,,,,,,,,,
2010,고령운전사고,1906,80,0.63,4,0.73,5,121,0.65,,,,,,,,,,,,,
2010,고령보행사고,1906,57,0.65,3,0.31,5.26,54,0.68,,,,,,,,,,,,,
2010,뺑소니사고,1906,208,1.77,4,1.48,1.92,340,1.8,,,,,,,,,,,,,
2010,무면허사고,1906,170,1.92,6,1.55,3.53,257,1.94,,,,,,,,,,,,,
2010,전체,1907,756,0.34,18,0.33,2.38,1166,0.34,658.22,145.99,5,46,33,30,470,97,36,154,547,54,1
2010,어린이사고,1907,64,0.45,2,1.59,3.13,81,0.47,,,,,,,,,,,,,
2010,노인사고,1907,152,0.59,7,0.4,4.61,158,0.58,,,,,,,,,,,,,
2010,보행자사고,1907,156,0.31,5,0.24,3.21,156,0.31,,,,,,,,,,,,,
2010,자전거사고,1907,15,0.56,0,0,0,15,0.55,,,,,,,,,,,,,
2010,야간사고,1907,295,0.27,11,0.37,3.73,464,0.27,,,,,,,,,,,,,
2010,어린이보행사고,1907,28,0.42,0,0,0,28,0.42,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1907,3,0.41,0,0,0,3,0.39,,,,,,,,,,,,,
2010,고령운전사고,1907,86,0.68,1,0.18,1.16,129,0.69,,,,,,,,,,,,,
2010,고령보행사고,1907,41,0.47,5,0.52,12.2,36,0.45,,,,,,,,,,,,,
2010,뺑소니사고,1907,35,0.3,0,0,0,57,0.3,,,,,,,,,,,,,
2010,무면허사고,1907,18,0.2,0,0,0,24,0.18,,,,,,,,,,,,,
2010,전체,1908,810,0.36,33,0.61,4.07,1280,0.37,770.68,148.99,4,65,51,19,517,29,103,132,598,80,0
2010,어린이사고,1908,59,0.42,0,0,0,67,0.39,,,,,,,,,,,,,
2010,노인사고,1908,174,0.67,13,0.74,7.47,196,0.72,,,,,,,,,,,,,
2010,보행자사고,1908,137,0.27,11,0.53,8.03,144,0.28,,,,,,,,,,,,,
2010,자전거사고,1908,10,0.38,0,0,0,13,0.48,,,,,,,,,,,,,
2010,야간사고,1908,282,0.25,18,0.6,6.38,403,0.23,,,,,,,,,,,,,
2010,어린이보행사고,1908,24,0.36,0,0,0,24,0.36,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1908,3,0.41,0,0,0,3,0.39,,,,,,,,,,,,,
2010,고령운전사고,1908,86,0.68,7,1.28,8.14,127,0.68,,,,,,,,,,,,,
2010,고령보행사고,1908,48,0.55,6,0.62,12.5,48,0.61,,,,,,,,,,,,,
2010,뺑소니사고,1908,29,0.25,1,0.37,3.45,38,0.2,,,,,,,,,,,,,
2010,무면허사고,1908,53,0.6,3,0.78,5.66,67,0.5,,,,,,,,,,,,,
2010,전체,1909,417,0.19,20,0.37,4.8,604,0.17,535.08,125.21,0,34,22,20,225,34,72,55,320,42,0
2010,어린이사고,1909,24,0.17,0,0,0,30,0.17,,,,,,,,,,,,,
2010,노인사고,1909,97,0.38,10,0.57,10.31,96,0.35,,,,,,,,,,,,,
2010,보행자사고,1909,56,0.11,6,0.29,10.71,51,0.1,,,,,,,,,,,,,
2010,자전거사고,1909,5,0.19,0,0,0,5,0.18,,,,,,,,,,,,,
2010,야간사고,1909,137,0.12,8,0.27,5.84,201,0.12,,,,,,,,,,,,,
2010,어린이보행사고,1909,10,0.15,0,0,0,10,0.15,,,,,,,,,,,,,
2010,고령운전사고,1909,47,0.37,8,1.46,17.02,55,0.29,,,,,,,,,,,,,
2010,고령보행사고,1909,17,0.19,3,0.31,17.65,14,0.18,,,,,,,,,,,,,
2010,뺑소니사고,1909,12,0.1,0,0,0,15,0.08,,,,,,,,,,,,,
2010,무면허사고,1909,25,0.28,0,0,0,32,0.24,,,,,,,,,,,,,
2010,전체,1910,609,0.27,42,0.77,6.9,927,0.27,572.15,108,1,43,24,34,355,128,12,71,470,68,0
2010,어린이사고,1910,38,0.27,0,0,0,45,0.26,,,,,,,,,,,,,
2010,노인사고,1910,147,0.57,15,0.86,10.2,162,0.59,,,,,,,,,,,,,
2010,보행자사고,1910,76,0.15,2,0.1,2.63,79,0.16,,,,,,,,,,,,,
2010,자전거사고,1910,4,0.15,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1910,215,0.19,20,0.67,9.3,352,0.2,,,,,,,,,,,,,
2010,어린이보행사고,1910,8,0.12,0,0,0,8,0.12,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1910,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1910,72,0.57,10,1.83,13.89,92,0.49,,,,,,,,,,,,,
2010,고령보행사고,1910,20,0.23,0,0,0,20,0.25,,,,,,,,,,,,,
2010,뺑소니사고,1910,14,0.12,2,0.74,14.29,28,0.15,,,,,,,,,,,,,
2010,무면허사고,1910,21,0.24,6,1.55,28.57,19,0.14,,,,,,,,,,,,,
2010,전체,1912,131,0.06,8,0.15,6.11,210,0.06,520.79,99.01,0,13,6,16,80,5,11,11,101,19,0
2010,어린이사고,1912,6,0.04,0,0,0,8,0.05,,,,,,,,,,,,,
2010,노인사고,1912,45,0.17,4,0.23,8.89,46,0.17,,,,,,,,,,,,,
2010,보행자사고,1912,12,0.02,1,0.05,8.33,13,0.03,,,,,,,,,,,,,
2010,자전거사고,1912,1,0.04,0,0,0,1,0.04,,,,,,,,,,,,,
2010,야간사고,1912,42,0.04,3,0.1,7.14,76,0.04,,,,,,,,,,,,,
2010,어린이보행사고,1912,2,0.03,0,0,0,2,0.03,,,,,,,,,,,,,
2010,고령운전사고,1912,25,0.2,2,0.37,8,33,0.18,,,,,,,,,,,,,
2010,고령보행사고,1912,7,0.08,1,0.1,14.29,6,0.08,,,,,,,,,,,,,
2010,뺑소니사고,1912,3,0.03,0,0,0,6,0.03,,,,,,,,,,,,,
2010,무면허사고,1912,6,0.07,0,0,0,11,0.08,,,,,,,,,,,,,
2010,전체,1913,199,0.09,23,0.42,11.56,285,0.08,335.55,66.31,3,25,5,1,136,22,6,35,136,28,0
2010,어린이사고,1913,5,0.04,0,0,0,5,0.03,,,,,,,,,,,,,
2010,노인사고,1913,88,0.34,11,0.63,12.5,101,0.37,,,,,,,,,,,,,
2010,보행자사고,1913,35,0.07,5,0.24,14.29,31,0.06,,,,,,,,,,,,,
2010,자전거사고,1913,1,0.04,0,0,0,1,0.04,,,,,,,,,,,,,
2010,야간사고,1913,57,0.05,11,0.37,19.3,81,0.05,,,,,,,,,,,,,
2010,어린이보행사고,1913,1,0.02,0,0,0,1,0.01,,,,,,,,,,,,,
2010,고령운전사고,1913,37,0.29,2,0.37,5.41,53,0.28,,,,,,,,,,,,,
2010,고령보행사고,1913,17,0.19,3,0.31,17.65,15,0.19,,,,,,,,,,,,,
2010,뺑소니사고,1913,5,0.04,1,0.37,20,5,0.03,,,,,,,,,,,,,
2010,무면허사고,1913,15,0.17,1,0.26,6.67,17,0.13,,,,,,,,,,,,,
2010,전체,1915,80,0.04,9,0.17,11.25,143,0.04,297.59,64.2,1,17,1,0,49,10,2,19,53,8,0
2010,어린이사고,1915,11,0.08,0,0,0,13,0.08,,,,,,,,,,,,,
2010,노인사고,1915,19,0.07,3,0.17,15.79,17,0.06,,,,,,,,,,,,,
2010,보행자사고,1915,19,0.04,5,0.24,26.32,14,0.03,,,,,,,,,,,,,
2010,야간사고,1915,18,0.02,7,0.23,38.89,22,0.01,,,,,,,,,,,,,
2010,어린이보행사고,1915,4,0.06,0,0,0,4,0.06,,,,,,,,,,,,,
2010,고령운전사고,1915,13,0.1,2,0.37,15.38,13,0.07,,,,,,,,,,,,,
2010,고령보행사고,1915,6,0.07,1,0.1,16.67,5,0.06,,,,,,,,,,,,,
2010,뺑소니사고,1915,2,0.02,1,0.37,50,1,0.01,,,,,,,,,,,,,
2010,무면허사고,1915,3,0.03,1,0.26,33.33,2,0.02,,,,,,,,,,,,,
2010,전체,1916,82,0.04,9,0.17,10.98,116,0.03,441.17,97.31,0,8,0,2,55,15,2,9,53,20,0
2010,노인사고,1916,26,0.1,1,0.06,3.85,30,0.11,,,,,,,,,,,,,
2010,보행자사고,1916,9,0.02,1,0.05,11.11,8,0.02,,,,,,,,,,,,,
2010,자전거사고,1916,1,0.04,0,0,0,1,0.04,,,,,,,,,,,,,
2010,야간사고,1916,25,0.02,6,0.2,24,32,0.02,,,,,,,,,,,,,
2010,고령운전사고,1916,14,0.11,1,0.18,7.14,21,0.11,,,,,,,,,,,,,
2010,고령보행사고,1916,4,0.05,1,0.1,25,3,0.04,,,,,,,,,,,,,
2010,뺑소니사고,1916,1,0.01,0,0,0,2,0.01,,,,,,,,,,,,,
2010,무면허사고,1916,10,0.11,1,0.26,10,10,0.08,,,,,,,,,,,,,
2010,전체,1917,233,0.1,10,0.18,4.29,420,0.12,557.91,126.23,0,34,11,4,145,30,7,40,157,36,0
2010,어린이사고,1917,14,0.1,0,0,0,15,0.09,,,,,,,,,,,,,
2010,노인사고,1917,64,0.25,5,0.29,7.81,73,0.27,,,,,,,,,,,,,
2010,보행자사고,1917,42,0.08,5,0.24,11.9,50,0.1,,,,,,,,,,,,,
2010,자전거사고,1917,4,0.15,0,0,0,4,0.15,,,,,,,,,,,,,
2010,야간사고,1917,89,0.08,5,0.17,5.62,161,0.09,,,,,,,,,,,,,
2010,어린이보행사고,1917,4,0.06,0,0,0,4,0.06,,,,,,,,,,,,,
2010,스쿨존내어린이사고,1917,1,0.14,0,0,0,1,0.13,,,,,,,,,,,,,
2010,고령운전사고,1917,41,0.32,3,0.55,7.32,64,0.34,,,,,,,,,,,,,
2010,고령보행사고,1917,12,0.14,2,0.21,16.67,11,0.14,,,,,,,,,,,,,
2010,뺑소니사고,1917,6,0.05,0,0,0,11,0.06,,,,,,,,,,,,,
2010,무면허사고,1917,10,0.11,0,0,0,14,0.11,,,,,,,,,,,,,
